VGNUMMER,inOnderzoek,gebruiksdoel_bijeenkomstfunctie,gebruiksdoel_celfunctie,gebruiksdoel_gezondheidszorgfunctie,gebruiksdoel_industriefunctie,gebruiksdoel_kantoorfunctie,gebruiksdoel_logiesfunctie,gebruiksdoel_onderwijsfunctie,gebruiksdoel_overige gebruiksfunctie,gebruiksdoel_sportfunctie,gebruiksdoel_winkelfunctie,gebruiksdoel_woonfunctie
000000105031,0.0,0,0,0,1,0,0,0,0,0,0,0
000008263868,0.0,0,0,0,0,1,0,0,0,0,0,0
000020922043,0.0,0,0,0,0,1,0,0,0,0,0,0
000020922434,0.0,0,0,0,0,0,0,0,0,0,0,1
000000244899,0.0,0,0,0,1,0,0,0,0,0,0,0
000020928130,0.0,0,0,0,1,0,0,0,0,0,0,0
000020937857,0.0,0,0,0,0,0,0,0,0,0,0,1
000020843097,0.0,0,0,0,0,0,0,0,0,0,0,1
000020849060,0.0,0,0,0,0,0,0,0,0,0,0,1
000020863187,0.0,0,0,0,0,1,0,0,0,0,0,0
000020865724,0.0,0,0,0,0,0,0,0,0,0,0,1
000007394187,0.0,0,0,0,0,0,0,0,0,0,0,1
000020983085,0.0,0,0,0,1,0,0,0,0,0,0,0
000020882025,0.0,0,0,0,1,0,0,0,0,0,0,0
000020996470,0.0,0,0,0,0,1,0,0,0,0,0,0
000020997035,0.0,0,0,0,1,0,0,0,0,0,0,0
000021005222,0.0,0,0,0,0,0,0,0,0,0,0,1
000020900376,0.0,0,0,0,0,1,0,0,0,0,0,0
000021019576,0.0,0,0,0,0,1,0,0,0,0,0,0
000000206261,,0,0,0,0,0,0,0,0,0,0,0
000000214760,0.0,0,0,0,0,1,0,0,0,0,0,0
000021028931,0.0,0,0,0,0,0,0,0,0,0,0,1
000000343994,0.0,0,0,0,0,1,0,0,0,0,0,0
000021037019,0.0,0,0,0,0,0,0,0,0,0,0,1
000020738013,0.0,0,0,0,0,0,0,0,0,0,1,0
000000781908,0.0,0,0,0,0,0,0,0,0,0,0,1
000020745575,0.0,0,0,0,0,0,0,0,0,0,0,1
000020749708,0.0,0,0,0,1,0,0,0,0,0,0,0
000000172677,0.0,0,0,0,1,0,0,0,0,0,0,0
000000179825,0.0,0,0,0,0,0,0,0,0,0,0,1
000020907672,0.0,0,0,0,1,0,0,0,0,0,0,0
000020712731,0.0,0,0,0,0,0,0,0,0,0,0,1
000020915632,0.0,0,0,0,0,0,0,0,0,0,0,1
000000298115,0.0,0,0,0,0,1,0,0,0,0,0,0
000000302600,0.0,0,0,0,1,0,0,0,0,0,0,0
000000285994,0.0,0,0,0,0,0,0,0,0,0,0,1
000011607602,0.0,0,0,0,0,0,0,0,0,0,0,1
000000291633,0.0,0,0,0,0,0,0,0,0,0,0,1
000034602062,0.0,0,0,0,1,0,0,0,0,0,0,0
000021128227,0.0,0,0,0,0,0,0,0,0,0,0,1
000021137315,0.0,0,0,0,0,0,0,0,0,0,0,1
000021172595,0.0,0,0,0,0,0,0,0,0,0,0,1
000021187975,0.0,0,0,0,1,0,0,0,0,0,0,0
000021188017,0.0,0,0,0,0,1,0,0,0,0,0,0
000008323925,0.0,0,0,0,0,0,0,0,0,0,0,1
000021290059,0.0,0,0,0,1,0,0,0,0,0,0,0
000021323534,0.0,0,0,0,1,0,0,0,0,0,0,0
000000649112,0.0,0,0,0,0,0,0,0,0,0,1,0
000021329893,0.0,0,0,0,0,0,0,0,1,0,0,0
000014331748,0.0,0,0,0,0,0,0,0,0,0,0,1
000021348154,0.0,0,0,0,1,0,0,0,0,0,0,0
000021367825,0.0,0,0,0,0,0,0,0,0,0,0,1
000021371334,0.0,0,0,0,1,0,0,0,0,0,0,0
000021377758,0.0,0,0,0,0,1,0,0,0,0,0,0
000021389594,0.0,0,0,0,1,0,0,0,0,0,0,0
000007988028,0.0,0,0,0,0,0,0,0,0,0,0,1
000021418888,0.0,0,0,0,1,0,0,0,0,0,0,0
000021430667,0.0,0,0,0,0,0,0,0,0,0,0,1
000021439591,0.0,0,0,0,1,0,0,0,0,0,0,0
000021447683,0.0,0,0,0,0,0,0,0,0,0,0,1
000021451567,0.0,0,0,0,0,1,0,0,0,0,0,0
000021454329,0.0,0,0,0,0,1,0,0,0,0,0,0
000021461341,0.0,0,0,0,0,0,0,0,0,0,0,1
000021485038,0.0,0,0,0,1,0,0,0,0,0,0,0
000021498725,,0,0,0,0,0,0,0,0,0,0,0
000021507791,0.0,0,0,0,0,0,0,0,0,0,0,1
000021513767,0.0,0,0,0,0,0,0,0,0,0,0,1
000021517193,0.0,0,0,0,0,0,0,0,0,0,0,1
000021522936,0.0,0,0,0,0,1,0,0,0,0,0,0
000021531374,0.0,0,0,0,0,1,0,0,0,0,0,0
000021533539,0.0,0,0,0,0,0,0,0,0,0,0,1
000021538743,0.0,0,0,0,0,0,0,0,0,0,0,1
000021540829,0.0,0,0,0,0,0,0,0,0,0,0,1
000021544352,0.0,0,0,0,0,0,0,0,0,0,0,1
000021560099,0.0,0,0,0,1,0,0,0,0,0,0,0
000021577412,0.0,0,0,0,0,1,0,0,0,0,0,0
000003963802,0.0,0,0,0,0,1,0,0,0,0,0,0
000021621128,0.0,0,0,0,0,0,0,0,0,0,0,1
000020739443,0.0,0,0,0,0,0,0,0,0,0,0,1
000021629080,0.0,0,0,0,0,0,0,0,0,0,0,1
000021634130,0.0,0,0,0,0,1,0,0,0,0,0,0
000021640017,0.0,0,0,0,1,0,0,0,0,0,0,0
000021641080,0.0,0,0,0,0,0,0,0,0,0,0,1
000005642264,0.0,0,0,0,0,0,0,0,0,0,0,1
000021657440,0.0,0,0,0,1,0,0,0,0,0,0,0
000021678480,0.0,0,0,0,0,1,0,0,0,0,0,0
000021690928,0.0,0,0,0,0,0,0,0,0,0,0,1
000029806151,0.0,0,0,0,0,1,0,0,0,0,0,0
000021734496,0.0,0,0,0,1,0,0,0,0,0,0,0
000021747288,0.0,0,0,0,0,1,0,0,0,0,0,0
000021759294,,0,0,0,0,0,0,0,0,0,0,0
000021773343,0.0,0,0,0,0,0,0,0,0,0,0,1
000021798419,0.0,0,0,0,0,1,0,0,0,0,0,0
000021806861,0.0,0,0,0,0,1,0,0,0,0,0,0
000021814090,0.0,0,0,0,0,0,0,0,1,0,0,0
000021838232,0.0,0,0,0,0,1,0,0,0,0,0,0
000021845859,,0,0,0,0,0,0,0,0,0,0,0
000021874352,0.0,0,0,0,0,0,0,0,0,0,0,1
000021887128,0.0,0,0,0,0,1,0,0,0,0,0,0
000021889414,0.0,0,0,0,0,0,0,0,0,0,0,1
000011997265,0.0,0,0,0,0,0,0,0,0,0,0,1
000021920710,0.0,0,0,0,0,0,0,0,0,0,0,1
000021921725,0.0,0,0,0,1,0,0,0,0,0,0,0
000021959889,0.0,0,0,0,1,0,0,0,0,0,0,0
000021978441,0.0,0,0,0,0,0,0,0,0,0,0,1
000011544554,0.0,0,0,0,0,0,0,0,0,0,0,1
000022009345,0.0,0,0,0,0,0,0,0,0,0,0,1
000022017151,0.0,0,0,0,0,0,0,0,0,0,0,1
000022035990,0.0,0,0,0,0,0,0,0,0,0,0,1
000022038914,0.0,0,0,0,1,0,0,0,0,0,0,0
000022053123,,0,0,0,0,0,0,0,0,0,0,0
000022059709,0.0,0,0,0,0,0,0,0,0,0,0,1
000022059830,0.0,0,0,0,0,0,0,0,0,0,0,1
000022073566,0.0,0,0,0,0,1,0,0,0,0,0,0
000042164613,0.0,0,0,0,1,0,0,0,0,0,0,0
000022081283,0.0,0,0,0,0,0,0,0,0,0,0,1
000022089047,0.0,0,0,0,0,1,0,0,0,0,0,0
000022090991,0.0,0,0,0,0,0,0,0,0,0,0,1
000022118667,0.0,0,0,0,0,1,0,0,0,0,0,0
000037455796,0.0,0,0,0,1,0,0,0,0,0,0,0
000022134891,0.0,0,0,0,0,1,0,0,0,0,0,0
000013804308,0.0,0,0,0,1,0,0,0,0,0,0,0
000022198377,0.0,0,0,0,0,0,0,0,0,0,0,1
000022228098,0.0,0,0,0,0,0,0,0,0,0,0,1
000022256253,0.0,0,0,0,0,0,0,0,0,0,0,1
000022259554,0.0,0,0,0,0,0,0,0,0,0,0,1
000022336206,0.0,0,0,0,0,0,0,0,0,0,0,1
000022341277,0.0,0,0,0,1,0,0,0,0,0,0,0
000022344713,0.0,0,0,0,0,1,0,0,0,0,0,0
000022345086,0.0,0,0,0,0,1,0,0,0,0,0,0
000014956977,0.0,0,0,0,0,0,0,0,0,0,0,1
000022374256,0.0,0,0,0,0,0,0,0,0,0,0,1
000008902542,0.0,0,0,0,0,1,0,0,0,0,0,0
000022423885,0.0,0,0,0,0,1,0,0,0,0,0,0
000022445080,0.0,0,0,0,1,0,0,0,0,0,0,0
000022445129,0.0,0,0,0,0,1,0,0,0,0,0,0
000022455795,0.0,0,0,0,0,0,0,0,0,0,0,1
000022461329,,0,0,0,0,0,0,0,0,0,0,0
000022481974,0.0,0,0,0,0,1,0,0,0,0,0,0
000022519513,0.0,0,0,0,0,0,0,0,0,0,0,1
000022522808,0.0,0,0,0,0,0,0,0,0,0,0,1
000007474474,0.0,0,0,0,0,0,0,0,0,0,0,1
000007164351,0.0,0,0,0,0,0,0,0,0,0,0,1
000022541225,0.0,0,0,0,0,0,0,0,0,0,0,1
000022562419,0.0,0,0,0,0,0,0,0,0,0,0,1
000022577106,,0,0,0,0,0,0,0,0,0,0,0
000022620311,0.0,0,0,0,1,0,0,0,0,0,0,0
000022636013,0.0,0,0,0,0,0,0,0,0,0,0,1
000022637478,0.0,0,0,0,0,0,0,0,0,0,0,1
000022647007,0.0,0,0,0,0,1,0,0,0,0,0,0
000022654291,0.0,0,0,0,0,0,0,0,0,0,0,1
000022669221,0.0,0,0,0,0,0,0,0,0,0,0,1
000022673172,0.0,0,0,0,1,0,0,0,0,0,0,0
000022712682,0.0,0,0,0,0,1,0,0,0,0,0,0
000010166254,0.0,0,0,0,0,0,0,0,0,0,0,1
000022731539,0.0,0,0,0,0,0,0,0,0,0,0,1
000022736581,0.0,0,0,0,0,1,0,0,0,0,0,0
000022747540,0.0,0,0,0,0,1,0,0,0,0,0,0
000022757651,0.0,0,0,0,1,0,0,0,0,0,0,0
000013861859,0.0,0,0,0,0,0,0,0,0,0,0,1
000022799494,0.0,0,0,0,1,0,0,0,0,0,0,0
000022801901,0.0,0,0,0,0,0,0,0,0,0,0,1
000016031210,0.0,0,0,0,0,1,0,0,0,0,0,0
000022837779,0.0,0,0,0,0,0,0,0,0,0,0,1
000022839453,0.0,0,0,0,1,0,0,0,0,0,0,0
000022842195,0.0,0,0,0,0,0,0,0,1,0,0,0
000022905790,0.0,0,0,0,1,0,0,0,0,0,0,0
000022912584,0.0,0,0,0,0,1,0,0,0,0,0,0
000022919783,0.0,0,0,0,0,1,0,0,0,0,0,0
000022923217,0.0,0,0,0,1,0,0,0,0,0,0,0
000015150518,0.0,0,0,0,0,1,0,0,0,0,0,0
000022958495,0.0,0,0,0,0,1,0,0,0,0,0,0
000022971890,0.0,0,0,0,0,1,0,0,0,0,0,0
000022982981,0.0,0,0,0,0,1,0,0,0,0,0,0
000022984577,0.0,0,0,0,1,0,0,0,0,0,0,0
000023002530,0.0,0,0,0,0,1,0,0,0,0,0,0
000023036079,1.0,0,0,0,0,1,0,0,0,0,0,0
000023054387,0.0,0,0,0,0,1,0,0,0,0,0,0
000023064234,0.0,0,0,0,0,0,0,0,0,0,0,1
000023078804,0.0,0,0,0,0,0,0,0,0,0,0,1
000023112328,0.0,0,0,0,0,0,0,0,0,0,0,1
000023146109,0.0,0,0,0,0,0,0,0,0,0,0,1
000023152931,0.0,0,0,0,0,0,0,0,0,0,0,1
000023154748,0.0,0,0,0,1,0,0,0,0,0,0,0
000023162791,0.0,0,0,0,1,0,0,0,0,0,0,0
000023175923,0.0,0,0,0,0,1,0,0,0,0,0,0
000023204206,0.0,0,0,0,0,1,0,0,0,0,0,0
000010014721,0.0,0,0,0,0,0,0,0,0,0,0,1
000023239549,0.0,0,0,0,0,0,0,0,1,0,0,0
000023255498,0.0,0,0,0,0,0,0,0,0,0,0,1
000023278307,0.0,0,0,0,0,0,0,0,0,0,0,1
000008534233,0.0,0,0,0,0,0,0,0,0,0,0,1
000023290935,0.0,0,0,0,1,0,0,0,0,0,0,0
000013706284,0.0,0,0,0,0,1,0,0,0,0,0,0
000023316721,0.0,0,0,0,1,0,0,0,0,0,0,0
000023345160,0.0,0,0,0,1,0,0,0,0,0,0,0
000023356014,0.0,0,0,0,1,0,0,0,0,0,0,0
000023358602,0.0,0,0,0,0,0,0,0,0,0,0,1
000023368039,0.0,0,0,0,0,1,0,0,0,0,0,0
000005142385,0.0,0,0,0,1,0,0,0,0,0,0,0
000023383488,0.0,0,0,0,1,0,0,0,0,0,0,0
000023384964,0.0,0,0,0,1,0,0,0,0,0,0,0
000023402121,0.0,0,0,0,0,0,0,0,0,0,0,1
000023425229,0.0,0,0,0,1,0,0,0,0,0,0,0
000023425709,0.0,0,0,0,1,0,0,0,0,0,0,0
000023434961,0.0,0,0,0,0,0,0,1,0,0,0,0
000023437189,0.0,0,0,0,1,0,0,0,0,0,0,0
000023439491,0.0,0,0,0,0,0,0,0,0,0,0,1
000023450223,0.0,0,0,0,1,0,0,0,0,0,0,0
000023479760,0.0,0,0,0,0,0,0,0,0,0,0,1
000022525378,0.0,0,0,0,0,0,0,0,0,0,0,1
000023497572,0.0,0,0,0,0,0,0,0,0,0,0,1
000011610549,0.0,0,0,0,0,0,0,0,0,0,0,1
000023518936,0.0,0,0,0,0,0,0,0,0,0,0,1
000023531207,0.0,0,0,0,1,0,0,0,0,0,0,0
000023535466,0.0,0,0,0,0,1,0,0,0,0,0,0
000023536349,0.0,0,0,0,0,1,0,0,0,0,0,0
000009338993,0.0,0,0,0,0,0,0,0,0,0,0,1
000023546255,0.0,0,0,0,0,0,0,0,0,0,0,1
000023553553,0.0,0,0,0,1,0,0,0,0,0,0,0
000023558946,0.0,0,0,0,0,1,0,0,0,0,0,0
000023560460,0.0,0,0,0,1,0,0,0,0,0,0,0
000023569204,0.0,0,0,0,0,0,0,0,0,0,0,1
000023576278,0.0,0,0,0,0,1,0,0,0,0,0,0
000023611227,0.0,0,0,0,1,0,0,0,0,0,0,0
000023614161,0.0,0,0,0,0,0,0,0,0,0,0,1
000023622520,0.0,0,0,0,0,1,0,0,0,0,0,0
000023654597,0.0,0,0,0,1,0,0,0,0,0,0,0
000023676353,0.0,0,0,0,0,1,0,0,0,0,0,0
000023696869,0.0,0,0,0,0,1,0,0,0,0,0,0
000023701250,0.0,0,0,0,1,0,0,0,0,0,0,0
000023708972,0.0,0,0,0,0,1,0,0,0,0,0,0
000023710187,0.0,0,0,0,0,1,0,0,0,0,0,0
000023722541,0.0,0,0,0,1,0,0,0,0,0,0,0
000023734078,0.0,0,0,0,0,0,0,0,0,0,0,1
000023735112,0.0,0,0,0,0,0,0,0,0,0,0,1
000023743166,0.0,0,0,0,1,0,0,0,0,0,0,0
000016480546,0.0,0,0,0,1,0,0,0,0,0,0,0
000023775874,0.0,0,0,0,0,1,0,0,0,0,0,0
000023800968,0.0,0,0,0,0,1,0,0,0,0,0,0
000023805307,0.0,0,0,0,0,0,0,0,0,0,0,1
000011556463,0.0,0,0,0,0,0,0,0,0,0,0,1
000023819839,0.0,0,0,0,0,0,0,0,0,0,0,1
000023820098,0.0,0,0,0,0,1,0,0,0,0,0,0
000023842075,0.0,0,0,0,0,0,0,0,0,0,0,1
000023887478,0.0,0,0,0,0,1,0,0,0,0,0,0
000023892226,0.0,0,0,0,0,0,0,0,0,0,0,1
000023904852,0.0,0,0,0,0,1,0,0,0,0,0,0
000023916443,0.0,0,0,0,0,0,0,0,0,0,0,1
000006282741,0.0,0,0,0,0,0,0,0,0,0,0,1
000002102072,0.0,0,0,0,1,0,0,0,0,0,0,0
000023936371,0.0,0,0,0,0,1,0,0,0,0,0,0
000023949074,0.0,0,0,0,0,1,0,0,0,0,0,0
000023952814,0.0,0,0,0,1,0,0,0,0,0,0,0
000002226189,0.0,0,0,0,0,1,0,0,0,0,0,0
000023962453,0.0,0,0,0,0,1,0,0,0,0,0,0
000023962593,0.0,0,0,0,0,1,0,0,0,0,0,0
000023966491,0.0,0,0,0,0,0,0,0,0,0,0,1
000023969024,0.0,0,0,0,0,1,0,0,0,0,0,0
000023977922,,0,0,0,0,0,0,0,0,0,0,0
000023982462,0.0,0,0,0,0,0,0,0,0,0,0,1
000024015830,0.0,0,0,0,0,0,0,0,0,0,0,1
000024031984,0.0,0,0,0,0,0,0,0,1,0,0,0
000024039810,0.0,0,0,0,1,0,0,0,0,0,0,0
000004911504,0.0,0,0,0,1,0,0,0,0,0,0,0
000004911539,0.0,0,0,0,0,1,0,0,0,0,0,0
000024058882,0.0,0,0,0,1,0,0,0,0,0,0,0
000024058866,0.0,0,0,0,1,0,0,0,0,0,0,0
000024064114,0.0,0,0,0,0,0,0,0,0,0,0,1
000024078131,0.0,0,0,0,0,0,0,0,0,0,0,1
000024083445,0.0,0,0,0,0,1,0,0,0,0,0,0
000036014036,0.0,0,0,0,1,0,0,0,0,0,0,0
000024091308,0.0,0,0,0,0,0,0,0,0,0,0,1
000024093874,0.0,0,0,0,0,0,0,0,0,0,0,1
000024094641,0.0,0,0,0,0,0,0,0,0,0,0,1
000024106402,0.0,0,0,0,0,1,0,0,0,0,0,0
000024106968,0.0,0,0,0,1,0,0,0,0,0,0,0
000024116475,0.0,0,0,0,0,1,0,0,0,0,0,0
000001970852,0.0,0,0,0,0,0,0,0,0,0,1,0
000024119458,0.0,0,0,0,1,0,0,0,0,0,0,0
000024125229,0.0,0,0,0,0,1,0,0,0,0,0,0
000011368772,0.0,0,0,0,0,0,0,0,0,0,0,1
000024132500,0.0,0,0,0,0,0,0,0,0,0,0,1
000024135542,0.0,0,0,0,0,0,0,0,0,0,0,1
000024136565,0.0,0,0,0,0,0,0,0,0,0,0,1
000018783880,0.0,0,0,0,0,1,0,0,0,0,0,0
000024168505,0.0,0,0,0,0,1,0,0,0,0,0,0
000024175064,0.0,0,0,0,0,0,0,0,0,0,0,1
000024179760,0.0,0,0,0,0,0,0,0,0,0,0,1
000024187534,0.0,0,0,0,1,0,0,0,0,0,0,0
000024212164,0.0,0,0,0,0,0,0,0,0,0,1,0
000024215775,0.0,0,0,1,0,0,0,0,0,0,0,0
000024221325,0.0,0,0,0,1,0,0,0,0,0,0,0
000024225452,0.0,0,0,0,1,0,0,0,0,0,0,0
000024227714,0.0,0,0,0,0,1,0,0,0,0,0,0
000024240907,0.0,0,0,0,0,0,0,0,0,0,0,1
000024253189,0.0,0,0,0,0,1,0,0,0,0,0,0
000024290688,0.0,0,0,0,0,1,0,0,0,0,0,0
000024309486,0.0,0,0,0,1,0,0,0,0,0,0,0
000030412986,0.0,0,0,0,0,1,0,0,0,0,0,0
000001096931,0.0,0,0,0,0,0,0,0,0,0,0,1
000024339520,0.0,0,0,0,0,1,0,0,0,0,0,0
000033675376,0.0,0,0,0,1,0,0,0,0,0,0,0
000024360740,0.0,0,0,0,0,0,0,0,0,0,0,1
000024370487,0.0,0,0,0,0,1,0,0,0,0,0,0
000024382973,0.0,0,0,0,1,0,0,0,0,0,0,0
000024384062,0.0,0,0,0,0,0,0,0,0,0,0,1
000024396060,0.0,0,0,0,0,0,0,0,0,0,0,1
000024398888,0.0,0,0,0,0,0,0,0,0,0,0,1
000003818837,0.0,0,0,0,1,0,0,0,0,0,0,0
000024408557,0.0,0,0,0,0,1,0,0,0,0,0,0
000024408964,0.0,0,0,0,0,1,0,0,0,0,0,0
000024425486,0.0,0,0,0,1,0,0,0,0,0,0,0
000026192608,0.0,0,0,0,1,0,0,0,0,0,0,0
000031981437,0.0,0,0,0,0,1,0,0,0,0,0,0
000024431745,0.0,0,0,0,0,1,0,0,0,0,0,0
000024440388,0.0,0,0,0,0,0,0,0,0,0,0,1
000024441651,0.0,0,0,0,0,1,0,0,0,0,0,0
000024464708,0.0,0,0,0,0,0,0,0,0,0,0,1
000024469831,0.0,0,0,0,0,0,0,0,0,0,0,1
000024524808,0.0,0,0,0,0,0,0,0,0,0,0,1
000024548561,0.0,0,0,0,1,0,0,0,0,0,0,0
000024567345,0.0,0,0,0,1,0,0,0,0,0,0,0
000024588482,0.0,0,0,0,0,0,0,0,0,0,0,1
000024604186,0.0,0,0,0,0,0,0,0,0,0,0,1
000024621730,0.0,0,0,0,0,0,0,0,0,0,0,1
000024628956,0.0,0,0,0,0,0,0,0,0,0,0,1
000024660558,0.0,0,0,0,1,0,0,0,0,0,0,0
000007817010,0.0,0,0,0,0,0,0,0,0,0,0,1
000024676209,0.0,0,0,0,0,0,0,0,0,0,0,1
000024678155,0.0,0,0,0,1,0,0,0,0,0,0,0
000035179848,0.0,0,0,0,1,0,0,0,0,0,0,0
000024693235,0.0,0,0,0,0,0,0,0,0,0,0,1
000024703931,0.0,0,0,0,0,1,0,0,0,0,0,0
000003862690,0.0,0,0,0,0,0,0,0,0,0,0,1
000024725447,0.0,0,0,0,0,1,0,0,0,0,0,0
000008058172,0.0,0,0,0,1,0,0,0,0,0,0,0
000024754072,0.0,0,0,0,0,0,0,0,0,0,0,1
000000270245,0.0,0,0,0,1,0,0,0,0,0,0,0
000024763489,0.0,0,0,0,0,0,0,0,0,0,0,1
000024786195,0.0,0,0,0,0,1,0,0,0,0,0,0
000024793418,0.0,0,0,0,0,0,0,0,0,0,0,1
000024794309,0.0,0,0,0,1,0,0,0,0,0,0,0
000024801437,0.0,0,0,0,1,0,0,0,0,0,0,0
000024815144,0.0,0,0,0,0,0,0,0,0,0,0,1
000024826464,0.0,0,0,0,0,0,0,0,0,0,0,1
000024852104,0.0,0,0,0,1,0,0,0,0,0,0,0
000024857807,,0,0,0,0,0,0,0,0,0,0,0
000006153674,0.0,0,0,0,0,0,0,0,0,0,0,1
000024869260,0.0,0,0,0,0,0,0,0,0,0,0,1
000024869511,0.0,0,0,0,1,0,0,0,0,0,0,0
000024890936,0.0,0,0,0,0,0,0,0,0,0,0,1
000024893005,0.0,0,0,0,0,0,0,0,0,0,0,1
000024908525,0.0,0,0,0,0,1,0,0,0,0,0,0
000024940798,0.0,0,0,0,1,0,0,0,0,0,0,0
000024941689,0.0,0,0,0,0,1,0,0,0,0,0,0
000024958581,0.0,0,0,0,1,0,0,0,0,0,0,0
000024960187,0.0,0,0,0,0,0,0,0,1,0,0,0
000024966738,0.0,0,0,0,0,1,0,0,0,0,0,0
000024974021,0.0,0,0,0,0,1,0,0,0,0,0,0
000006961053,0.0,0,0,0,0,1,0,0,0,0,0,0
000025011189,0.0,0,0,0,0,0,0,0,0,0,0,1
000025025163,0.0,0,0,0,0,0,0,0,0,0,0,1
000025026070,0.0,0,0,0,0,1,0,0,0,0,0,0
000025029525,0.0,0,0,0,0,1,0,0,0,0,0,0
000025032569,0.0,0,0,0,0,0,0,0,0,0,0,1
000025037609,0.0,0,0,0,0,0,0,0,0,0,0,1
000025041614,0.0,0,0,0,1,0,0,0,0,0,0,0
000010561730,0.0,0,0,0,1,0,0,0,0,0,0,0
000025045172,0.0,0,0,0,1,0,0,0,0,0,0,0
000014136171,0.0,0,0,0,0,0,0,0,0,0,0,1
000025091700,0.0,0,0,0,1,0,0,0,0,0,0,0
000014239469,0.0,0,0,0,0,0,0,0,0,0,0,1
000025118587,0.0,0,0,0,0,0,0,0,0,0,0,1
000025119508,0.0,0,0,0,0,1,0,0,0,0,0,0
000025132059,0.0,0,0,0,0,0,0,0,0,0,0,1
000025134248,0.0,0,0,0,0,0,0,0,0,0,0,1
000025147226,0.0,0,0,0,0,0,0,0,0,0,0,1
000025174878,0.0,0,0,0,0,0,1,0,0,0,0,0
000025176781,0.0,0,0,0,0,0,0,0,0,0,0,1
000024210625,0.0,0,0,0,1,0,0,0,0,0,0,0
000025191586,0.0,0,0,0,0,1,0,0,0,0,0,0
000025223771,,0,0,0,0,0,0,0,0,0,0,0
000025235354,0.0,0,0,0,0,1,0,0,0,0,0,0
000009486313,0.0,0,0,0,0,0,0,0,0,0,0,1
000025247247,0.0,0,0,0,0,0,0,0,0,0,1,0
000025280821,0.0,0,0,0,0,1,0,0,0,0,0,0
000025280902,0.0,0,0,0,0,1,0,0,0,0,0,0
000025281119,0.0,0,0,0,0,1,0,0,0,0,0,0
000025281194,0.0,0,0,0,0,1,0,0,0,0,0,0
000025281305,0.0,0,0,0,0,1,0,0,0,0,0,0
000025281380,0.0,0,0,0,0,1,0,0,0,0,0,0
000025281593,0.0,0,0,0,0,1,0,0,0,0,0,0
000025281690,0.0,0,0,0,0,1,0,0,0,0,0,0
000025281852,0.0,0,0,0,0,1,0,0,0,0,0,0
000025281976,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282123,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282360,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282425,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282506,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282603,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282751,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282786,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282840,0.0,0,0,0,0,1,0,0,0,0,0,0
000025282964,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283081,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283103,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283200,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283294,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283316,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283383,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283421,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283537,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283626,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283650,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283715,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283731,0.0,0,0,0,0,1,0,0,0,0,0,0
000025283952,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284029,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284169,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284207,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284231,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284274,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284339,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284355,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284428,0.0,0,0,0,0,1,0,0,0,0,0,0
000025284533,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285068,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285149,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285246,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285289,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285335,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285459,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285505,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285629,0.0,0,0,0,0,1,0,0,0,0,0,0
000025285726,0.0,0,0,0,0,1,0,0,0,0,0,0
000025286021,0.0,0,0,0,0,1,0,0,0,0,0,0
000025286137,0.0,0,0,0,0,1,0,0,0,0,0,0
000025286242,0.0,0,0,0,0,1,0,0,0,0,0,0
000025286315,0.0,0,0,0,0,1,0,0,0,0,0,0
000025286579,0.0,0,0,0,0,1,0,0,0,0,0,0
000025286609,0.0,0,0,0,0,1,0,0,0,0,0,0
000025286676,0.0,0,0,0,0,1,0,0,0,0,0,0
000025286773,0.0,0,0,0,0,1,0,0,0,0,0,0
000025287028,0.0,0,0,0,0,1,0,0,0,0,0,0
